nodo,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
26,15.237426666666671,28.380866666666662,22.76702666666668,27.61793333333333,10.884413333333333,23.26150666666668,20.98410666666667,27.573266666666665,22.25994666666667,27.019800000000004,25.126093333333333,25.216733333333337,26.750173333333333,19.382653333333337,21.616546666666668,8.812786666666668,4.869813333333335,16.147213333333333,47.79389333333332,48.64807999999999,23.61556000000001,9.930226666666666,38.21379999999999,22.656,34.10650666666666,,22.24794666666666,16.17364,18.081826666666668,14.770626666666663,12.31444,9.872906666666664,28.70609333333333,33.340360000000004,9.772906666666666,21.740906666666664,25.919586666666675,126.50501333333332,22.413986666666663,21.20070666666667
27,18.29505333333333,12.44158666666666,4.645386666666667,11.8686,15.004106666666669,5.307960000000001,5.234773333333333,11.823933333333333,6.310079999999999,18.1382,5.234213333333332,14.877973333333337,11.000839999999998,12.47244,10.232079999999996,27.358719999999995,26.58888,6.902760000000002,31.844026666666668,28.871826666666667,2.024653333333333,13.506573333333336,16.622893333333334,19.97792,14.21462666666667,22.24794666666666,,6.929186666666666,5.644386666666668,9.067800000000002,9.360226666666668,12.375040000000002,12.95676,27.32405333333333,26.90729333333334,19.23814666666667,5.841573333333333,121.24162666666666,6.664653333333335,2.3795466666666667
28,14.865760000000003,10.786666666666669,7.448266666666668,10.023733333333332,8.9298,6.496453333333333,3.389906666666666,9.979066666666666,6.941186666666666,19.810893333333333,9.807333333333334,13.033106666666669,9.155973333333334,11.01592,8.775560000000002,21.284413333333333,20.51457333333333,26.426666666666662,32.47513333333334,33.32932,8.2968,7.432266666666668,20.91273333333333,19.16405333333333,18.787746666666663,16.17364,6.929186666666666,,2.7630666666666666,2.9934933333333333,3.28592,6.3007333333333335,11.111893333333336,26.31196,20.83298666666667,18.940293333333333,9.601813333333332,120.94377333333333,4.819786666666666,4.882933333333332
29,13.173213333333331,12.43376,6.531533333333334,11.670826666666663,9.735826666666668,7.055293333333334,5.037,11.626159999999995,5.36532,23.12554666666665,8.522533333333335,14.6802,10.803066666666664,12.663013333333334,10.422653333333333,23.1926,22.42276,2.73664,31.5584,32.41258666666667,7.012000000000001,9.340453333333334,21.610239999999987,20.811146666666662,17.476013333333338,18.081826666666668,5.644386666666668,2.7630666666666666,,4.90168,5.194106666666666,8.20892,12.758986666666669,27.959053333333333,22.74117333333333,16.096946666666668,10.82892,118.10042666666664,6.466880000000001,4.994493333333333
30,14.355759999999997,15.20072,9.586880000000004,14.437786666666668,7.640306666666666,10.081360000000004,7.803960000000002,14.393119999999996,9.079800000000002,24.224946666666668,11.94594666666667,17.447159999999993,13.570026666666664,15.429973333333333,13.189613333333334,19.8814,19.11156,2.9670666666666667,34.61374666666666,35.46793333333333,10.435413333333337,6.029253333333334,25.033653333333323,22.850546666666663,20.926359999999995,14.770626666666663,9.067800000000002,2.9934933333333333,4.90168,,1.9964266666666663,4.8977200000000005,15.525946666666666,33.53490666666667,19.42997333333334,18.92288,12.73944,120.92636000000002,9.23384,8.02056
31,11.38088,15.493146666666668,9.87930666666667,14.730213333333332,5.64388,10.37378666666667,8.096386666666668,14.685546666666664,9.372226666666666,24.51737333333333,12.238373333333335,17.739586666666664,13.862453333333333,15.7224,13.48204,16.573186666666672,16.655373333333333,3.2594933333333334,34.90617333333332,35.76035999999999,10.72784,8.025680000000001,25.32607999999999,23.87053333333333,21.218786666666663,12.31444,9.360226666666668,3.28592,5.194106666666666,1.9964266666666663,,6.894146666666667,15.818373333333332,35.53133333333333,16.121760000000002,16.030706666666667,13.031866666666666,120.79481333333334,9.526266666666666,8.312986666666667
32,17.766240000000003,18.50796,12.894120000000006,17.745026666666664,9.609013333333335,13.388600000000006,11.111200000000002,17.700359999999996,12.38704,22.31662666666667,15.253186666666666,20.7544,16.877266666666664,14.679480000000003,16.49685333333333,14.98368,14.21384,6.274306666666666,37.92098666666666,38.77517333333333,13.742653333333337,1.1315333333333335,28.340893333333323,17.952826666666667,24.233599999999992,9.872906666666664,12.375040000000002,6.3007333333333335,8.20892,4.8977200000000005,6.894146666666667,,18.833186666666663,28.637186666666675,14.532253333333337,24.386146666666665,16.04668,126.38962666666666,12.54108,11.327799999999998
33,26.140986666666667,9.1466,16.944906666666665,3.1402000000000005,21.462253333333333,11.2142,7.721986666666667,3.1136000000000004,16.437826666666666,18.170826666666667,18.20377333333333,6.2514666666666665,2.6979333333333337,7.874800000000001,5.855973333333333,33.81686666666666,33.04702666666667,11.13832,41.97177333333333,42.82596,14.14952,19.96472,20.049253333333333,15.731133333333334,26.094226666666668,28.70609333333333,12.95676,11.111893333333336,12.758986666666669,15.525946666666666,15.818373333333332,18.833186666666663,,22.87904,33.365439999999985,28.497613333333344,13.814586666666669,130.50109333333333,9.058,10.995573333333333
34,41.233693333333335,20.803466666666672,32.14497333333333,21.49253333333334,36.88068,22.86910666666667,22.92205333333333,21.44786666666668,31.63789333333333,14.25273333333333,30.54834666666667,22.090546666666672,20.181106666666672,15.296039999999994,17.5364,38.45113333333333,37.681293333333336,26.338386666666665,50.985906666666686,47.608080000000015,27.07496,28.69450666666668,24.28366666666667,10.589266666666663,33.58997333333334,33.340360000000004,27.32405333333333,26.31196,27.959053333333333,33.53490666666667,35.53133333333333,28.637186666666675,22.87904,,37.99970666666664,43.69768,25.01041333333334,145.70116,21.715173333333333,25.09396
35,12.640480000000002,33.04021333333332,27.42637333333333,32.27728,11.669813333333336,27.92085333333333,25.643453333333333,32.23261333333332,26.91929333333334,31.679146666666668,29.78544,29.87608,31.409519999999983,24.042000000000005,26.27589333333333,1.8992133333333328,13.328826666666668,20.80656,52.453239999999965,53.30742666666664,28.274906666666663,12.931853333333333,42.87314666666664,27.315346666666663,38.76585333333331,9.772906666666666,26.90729333333334,20.83298666666667,22.74117333333333,19.42997333333334,16.121760000000002,14.532253333333337,33.365439999999985,37.99970666666664,,21.38016,30.57893333333333,131.69946666666667,27.073333333333327,25.860053333333333
