Unnamed: 0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158
1,,25.81576,21.45916,25.052826666666668,7.173733333333331,19.70596,18.419,25.00816,20.292946666666666,34.91313333333335,21.173199999999994,28.0622,24.185066666666668,27.275986666666675,23.80465333333333,14.539693333333338,20.753466666666668,14.83933333333334,46.48602666666667,47.34021333333333,19.66266666666666,16.165840000000003,34.26090666666667,30.549333333333337,32.40364,15.237426666666671,18.29505333333333,14.865760000000003,13.173213333333331,14.355759999999997,11.38088,17.766240000000003,26.140986666666667,41.233693333333335,12.640480000000002,10.954013333333336,23.47958666666666,115.71811999999998,19.84888,17.64516,20.96633333333334,23.272320000000004,16.369133333333334,33.40101333333334,19.697040000000005,31.92452,18.450333333333333,40.11870666666666,29.24041333333333,81.43324000000001,12.26637333333334,24.067,26.08644,20.38352,22.325426666666665,18.05529333333333,34.08578666666667,26.41789333333334,25.161026666666668,25.66944,24.21705333333333,18.46593333333333,7.8590399999999985,20.46812000000001,27.22564,6.86948,8.339573333333334,21.00748,34.57115999999999,10.261933333333332,27.2216,21.00006666666667,24.381333333333338,9.784453333333332,41.90562666666667,41.839466666666674,35.885040000000004,7.5222,7.8590399999999985,25.83468,40.43472000000001,18.372480000000007,22.556413333333325,15.328133333333332,12.330226666666672,11.82188,25.27354666666667,47.42188,21.67745333333333,22.13734666666667,14.378200000000003,15.538106666666666,18.402040000000003,22.132826666666663,13.717346666666666,48.306,48.25253333333333,45.09194666666667,26.98184,15.241400000000004,23.54218666666666,29.224120000000003,44.96633333333333,29.53512,26.72288,28.0622,31.9938,8.445133333333331,14.525799999999991,16.759893333333338,25.51404,34.347746666666666,18.832853333333336,17.346373333333336,10.667013333333337,18.199426666666668,20.640653333333344,15.956560000000003,19.34389333333333,13.980106666666671,17.825400000000002,13.717026666666667,23.841200000000004,13.14698666666667,36.623333333333335,45.80096,27.0976,32.45136,33.45328,8.761373333333335,17.107239999999997,28.51926666666667,32.80989333333334,34.26090666666667,26.89778666666667,7.145346666666665,15.150999999999998,19.385413333333336,13.27270666666667,7.544813333333333,7.5222,44.097080000000005,45.31055999999999,20.640653333333344,25.2164,7.857866666666667,24.93370666666668,8.603533333333337,12.28269333333334,48.25253333333333,25.00816,20.10353333333333,22.66168,12.848186666666669,19.41641333333333,15.688000000000004,12.314360000000006,10.438680000000002
2,25.81576,,18.60170666666665,8.05844,21.137026666666664,5.827999999999999,7.39676,8.013773333333331,18.094626666666656,11.347893333333332,15.665879999999994,11.040693333333335,7.19068,5.949893333333334,3.709533333333333,33.49163999999999,32.7218,10.813093333333333,37.063,36.55073333333334,12.192493333333328,19.63949333333333,13.22632,13.187613333333328,19.638013333333337,28.380866666666662,12.44158666666666,10.786666666666669,12.43376,15.20072,15.493146666666668,18.50796,9.1466,20.803466666666672,33.04021333333332,28.172386666666675,6.991653333333332,130.17586666666668,5.966880000000001,8.050893333333333,34.70086666666668,40.28858666666669,30.826880000000003,21.02306666666667,25.83514666666668,49.14289333333336,17.509946666666657,21.057240000000004,8.479826666666666,66.97294666666667,24.234706666666668,18.24356,17.95269333333333,11.38874666666666,5.331039999999999,11.32612,21.32016,9.52216,17.53514666666666,5.316213333333334,2.2910266666666663,7.349826666666666,19.53364,12.407893333333334,10.231253333333331,18.946280000000005,17.47618666666667,34.22649333333334,56.68841333333334,30.01273333333333,16.706,30.44429333333333,15.756066666666666,18.90301333333333,58.921893333333344,20.804880000000004,14.850453333333334,19.981906666666667,19.53364,8.840293333333333,24.05198666666667,17.968640000000004,17.04909333333332,29.78588,13.07488,13.739333333333333,16.27252,38.11897333333333,18.81999999999999,22.73152000000001,12.694786666666667,10.51848,17.898159999999994,19.27537333333332,19.772773333333337,36.61408000000001,36.560613333333336,33.88540000000001,9.987453333333333,21.15285333333333,13.362213333333331,7.516413333333332,33.75978666666668,17.90984,9.701373333333336,11.040693333333335,21.43588,20.51898666666668,13.32668,19.884946666666668,8.492533333333334,35.605333333333334,17.83575999999999,16.94253333333334,26.769480000000005,17.264786666666662,18.86606666666665,20.466506666666664,17.20162666666666,13.09288,18.56712,15.396346666666668,13.571786666666666,23.17212,24.29646666666667,34.59441333333335,16.105733333333333,11.416773333333332,12.418693333333334,33.27325333333334,9.35952,16.55642666666666,13.935839999999995,13.22632,24.04033333333332,21.10864,14.405479999999995,16.888786666666668,23.68008,23.95449333333333,19.981906666666667,31.653173333333346,34.104013333333334,18.86606666666665,17.646199999999997,31.968720000000005,16.30844,23.367173333333334,24.328333333333333,36.560613333333336,8.013773333333331,17.246079999999992,39.64286666666669,16.820973333333335,16.919786666666667,22.935,24.28269333333333,18.14557333333333
3,21.45916,18.60170666666665,,15.856746666666668,15.523186666666668,10.05,9.22292,15.81208,2.317773333333333,24.298320000000007,4.714640000000001,18.86612,14.988986666666666,16.84893333333333,14.60857333333333,27.877800000000008,27.10796,7.421840000000002,25.540786666666666,26.394973333333343,4.843040000000001,14.025653333333336,20.11737333333333,26.13804,11.4584,22.76702666666668,4.645386666666667,7.448266666666668,6.531533333333334,9.586880000000004,9.87930666666667,12.894120000000006,16.944906666666665,32.14497333333333,27.42637333333333,18.69048,12.001693333333332,120.69396,10.6528,7.651866666666667,23.84389333333333,30.806680000000007,21.34497333333333,33.69862666666667,12.861813333333332,39.66098666666665,3.26532,32.40070666666668,20.04433333333333,81.73085333333334,18.620866666666675,3.12176,5.1412,5.759693333333335,13.129346666666668,10.637800000000004,13.140546666666667,20.865626666666667,4.215786666666667,14.191546666666664,14.281373333333336,9.269853333333334,13.9198,20.765733333333337,18.02956,12.313986666666668,10.843893333333332,23.36952,56.28577333333333,24.398893333333334,10.092853333333329,18.11258666666667,24.678946666666672,11.129186666666667,49.439986666666655,27.01149333333333,21.741506666666663,14.564813333333335,13.9198,16.638599999999997,19.48948,3.814506666666667,6.06208,20.30397333333333,7.4610400000000014,8.32224,25.57116,26.47664,0.7322133333333333,9.55884,7.0809466666666685,6.342026666666668,12.284320000000006,1.1875866666666668,10.290866666666664,27.36076,27.30729333333333,24.146706666666667,17.78576,15.539013333333337,7.083626666666667,19.080919999999992,24.021093333333337,8.58988,17.5268,18.86612,11.04856,15.101893333333344,7.712840000000003,14.27110666666667,16.31796,17.51754666666667,2.928,5.13184,17.287573333333334,3.33764,1.77668,14.852666666666671,2.9570000000000003,7.479040000000001,12.953280000000008,9.78250666666667,24.13881333333334,17.55828,36.920946666666666,24.85572,10.459573333333331,20.973466666666667,19.208759999999995,27.659413333333337,7.9111600000000015,14.061373333333334,18.352,20.11737333333333,5.952546666666666,15.494799999999998,8.791640000000003,11.27494666666667,18.06624,14.472586666666666,14.564813333333335,44.394693333333336,24.36532,1.77668,4.271159999999999,26.35488,25.231320000000004,17.753333333333337,18.714493333333337,27.30729333333333,15.81208,1.33248,30.160960000000003,11.207133333333337,11.30594666666667,17.321160000000003,18.66885333333333,13.190933333333328
4,25.052826666666668,8.05844,15.856746666666668,,20.37409333333333,10.12604,6.633826666666667,0.8779999999999999,15.349666666666662,17.08266666666667,17.11561333333333,4.861666666666666,1.3114266666666667,6.488293333333334,4.767813333333334,32.72870666666666,31.958866666666665,10.05016,40.88361333333334,41.7378,13.06136,18.87656,18.961093333333327,14.34462666666667,25.00606666666668,27.61793333333333,11.8686,10.023733333333332,11.670826666666663,14.437786666666668,14.730213333333332,17.745026666666664,3.1402000000000005,21.49253333333334,32.27728,27.40945333333334,12.726426666666669,129.4129333333333,7.96984,9.907413333333333,33.93793333333333,39.52565333333336,30.063946666666663,21.71409333333333,25.072213333333345,48.37996000000002,14.764986666666664,21.74826666666667,10.918693333333332,67.66201333333333,23.47177333333333,18.464586666666666,19.40242666666666,13.528146666666666,2.7274000000000003,10.563186666666669,26.688213333333334,10.213186666666669,19.558613333333327,11.050986666666669,6.459733333333333,6.586893333333333,18.77070666666667,12.743853333333334,4.224853333333334,18.183346666666672,16.713253333333338,33.46356,55.92548,29.2498,22.07405333333333,29.68136,14.150039999999995,18.14008,58.15896000000002,26.539653333333334,20.58522666666666,19.21897333333333,18.77070666666667,0.7818533333333334,29.78676,17.20570666666667,18.49882666666666,29.022946666666662,12.311946666666664,12.9764,14.666493333333335,41.81946666666667,16.075039999999998,21.96858666666668,11.931853333333333,9.755546666666667,17.135226666666664,16.53041333333333,19.00984,42.703586666666666,42.65012,39.48953333333333,3.981053333333334,20.38992,17.26642666666666,8.932893333333332,39.36392,22.301079999999992,3.5223466666666674,4.861666666666666,27.17065333333333,19.756053333333345,12.563746666666669,19.12201333333333,2.3135066666666666,32.86037333333334,15.090799999999993,16.179600000000008,26.006546666666672,14.519826666666669,16.121106666666666,19.70357333333333,14.456666666666663,12.329946666666666,17.804186666666666,14.633413333333335,11.632266666666665,22.409186666666663,24.98553333333334,40.198546666666665,21.84050666666667,17.151546666666665,18.153466666666667,32.51032,8.596586666666665,22.2912,19.67061333333334,18.961093333333327,21.295373333333327,20.34570666666667,13.642546666666668,16.125853333333335,22.917146666666664,23.191560000000003,19.21897333333333,32.34224000000001,39.70814666666665,16.121106666666666,19.613986666666666,31.20578666666667,14.70241333333333,22.60424,23.5654,42.65012,0.8779999999999999,14.501119999999998,38.87993333333334,16.058040000000002,16.15685333333333,22.172066666666662,23.51976,17.382640000000002
5,7.173733333333331,21.137026666666664,15.523186666666668,20.37409333333333,,16.017666666666667,13.740266666666669,20.329426666666667,15.016106666666667,30.560120000000005,17.882253333333335,23.383466666666667,19.50633333333333,21.36628,19.12592,12.94968,16.400453333333335,8.903373333333334,40.55005333333334,41.40424,16.371719999999996,7.333133333333333,30.969960000000004,26.196320000000004,26.86266666666668,10.884413333333333,15.004106666666669,8.9298,9.735826666666668,7.640306666666666,5.64388,9.609013333333335,21.462253333333333,36.88068,11.669813333333336,16.020053333333333,18.67574666666667,120.78416,15.170146666666666,13.956866666666668,26.032373333333336,28.338360000000005,21.435173333333328,29.048000000000005,22.607746666666664,36.99056,13.333240000000002,35.76569333333334,24.56168,77.08022666666668,7.913360000000001,18.131026666666664,20.169066666666662,17.092573333333334,17.64669333333333,12.119333333333335,28.544813333333344,22.06488,19.22505333333333,20.8656,19.53832,13.7872,1.6033866666666667,16.115106666666666,22.546906666666665,6.3924,7.360693333333334,26.07352,36.98812,7.18088,23.93065333333333,26.066106666666663,20.02832,11.92316,46.97166666666666,38.54852000000001,32.59409333333333,4.3740266666666665,1.6033866666666667,21.15594666666666,34.89374666666668,13.25538666666667,19.26546666666667,20.394173333333327,8.07334666666667,7.379586666666667,20.92053333333333,41.48590666666667,15.74148,18.01826666666668,8.56248,10.859373333333332,8.999213333333335,16.196853333333333,15.691680000000003,42.37002666666667,42.31656,39.15597333333333,22.303106666666665,10.888386666666666,20.25124,23.598266666666664,39.03036,23.06772,22.044146666666663,23.383466666666667,26.452826666666667,4.911106666666667,7.810346666666666,12.406879999999996,20.835306666666664,32.526813333333344,13.715760000000005,12.22928,15.73305333333334,13.082333333333336,15.787546666666668,11.603546666666665,13.586560000000002,8.26585333333333,9.668173333333336,7.980026666666666,19.488186666666667,5.42708,32.27031999999999,39.86498666666667,23.80665333333333,29.16041333333333,30.162333333333336,9.973973333333332,10.596906666666667,25.228320000000007,29.518946666666675,30.969960000000004,20.96181333333333,28.386666666666667,8.435546666666665,7.989840000000001,8.919693333333333,11.21388,4.3740266666666665,39.74406666666666,39.37458666666666,15.787546666666668,19.280426666666667,8.79852,20.580693333333333,4.25052,7.929680000000001,42.31656,20.329426666666667,14.16756,27.35170666666667,7.111186666666668,7.95884,11.334986666666666,7.961346666666668,5.643759999999999
6,19.70596,5.827999999999999,10.05,10.12604,16.017666666666667,,4.031226666666666,10.081373333333334,9.54292,14.852226666666672,10.726333333333333,13.135413333333336,9.25828,8.017493333333334,5.7771333333333335,28.372280000000003,27.602440000000005,6.522880000000001,35.07686666666667,32.58432,6.500720000000001,14.520133333333336,16.84603999999999,16.691946666666666,17.927120000000006,23.26150666666668,5.307960000000001,6.496453333333333,7.055293333333334,10.081360000000004,10.37378666666667,13.388600000000006,11.2142,22.86910666666667,27.92085333333333,22.062586666666668,4.942506666666668,124.06606666666664,2.6013466666666667,3.2439200000000006,28.59106666666666,34.17878666666668,24.71708,23.090666666666667,19.72534666666667,43.03309333333334,8.95824,23.12484000000001,10.547426666666665,69.04054666666669,19.11534666666667,12.65784,13.01314666666667,6.4492,7.39864,7.035906666666668,19.609266666666667,11.58976,12.5956,4.664226666666668,3.666306666666667,3.9842933333333335,14.414279999999998,14.47549333333333,12.298853333333334,12.836480000000003,11.366386666666669,28.116693333333327,51.569053333333336,24.893373333333333,14.995106666666668,24.33449333333333,17.823666666666668,12.793213333333334,52.81209333333334,24.424599999999987,18.470173333333324,14.862546666666674,14.414279999999998,10.907893333333334,25.9582,11.85884,12.10954666666667,23.67608,7.955520000000002,8.619973333333338,18.34012,36.01272,10.268293333333332,16.62172,7.575426666666669,5.399120000000001,12.778800000000006,10.723666666666666,13.662973333333332,32.60805333333333,32.53276,32.17450666666667,12.055053333333332,16.033493333333336,10.18748,9.584013333333331,32.048893333333346,16.198946666666668,11.796093333333337,13.135413333333336,17.51728,15.399626666666682,8.207320000000003,14.765586666666673,10.587253333333337,27.05362666666665,9.284053333333333,10.832733333333334,20.659680000000005,8.713079999999998,10.31436,15.347146666666674,8.649919999999998,7.9735200000000015,13.447760000000006,10.27698666666667,15.639386666666669,18.052760000000003,26.36210666666668,32.88352000000001,14.871106666666668,15.036493333333327,16.038413333333327,28.153893333333333,5.069306666666668,13.077293333333332,17.55556,16.84603999999999,15.488626666666663,15.98928,9.286120000000004,11.76942666666667,18.56072,17.844693333333336,14.862546666666674,33.71881333333334,32.39312,10.31436,12.706653333333334,26.84936,18.376040000000003,18.247813333333337,19.208973333333336,32.53276,10.081373333333334,8.694373333333331,33.53306666666667,11.701613333333336,11.80042666666667,17.815640000000002,19.163333333333338,13.026213333333333
7,18.419,7.39676,9.22292,6.633826666666667,13.740266666666669,4.031226666666666,,6.589160000000001,8.71584,16.420986666666668,10.481786666666665,9.643200000000002,5.766066666666666,7.626013333333334,5.385653333333333,26.09488,25.32504,3.4163333333333337,34.249786666666665,35.10397333333333,6.427533333333333,12.242733333333335,18.299413333333327,15.774146666666672,19.462200000000003,20.98410666666667,5.234773333333333,3.389906666666666,5.037,7.803960000000002,8.096386666666668,11.111200000000002,7.721986666666667,22.92205333333333,25.643453333333333,20.775626666666668,8.073986666666666,122.77910666666668,1.42988,3.273586666666666,27.304106666666662,32.891826666666674,23.43012,23.14361333333333,18.43838666666667,41.74613333333333,8.13116,23.17778666666667,10.821413333333332,69.09153333333335,16.83794666666667,11.83076,12.7686,7.148386666666665,3.906426666666667,3.92936,21.144346666666664,11.642706666666667,12.92478666666667,8.695453333333333,5.798053333333333,0.0469333333333333,12.13688,14.42741333333333,8.80664,11.549520000000005,10.079426666666668,26.829733333333333,49.29165333333332,22.615973333333333,16.530186666666665,23.04753333333333,17.876613333333335,11.506253333333332,51.52513333333332,25.87797333333333,19.92354666666666,12.585146666666668,12.13688,7.415680000000001,27.49328,10.57188,11.865000000000002,22.389119999999995,5.67812,6.342573333333333,18.39306666666667,35.18564,9.441213333333334,15.334760000000005,5.298026666666666,3.12172,10.501400000000002,9.896586666666668,12.376013333333333,36.06976,36.01629333333334,32.85570666666667,8.56284,13.756093333333334,10.886666666666668,9.858,32.73009333333334,15.667253333333337,8.303880000000003,9.643200000000002,19.05236,13.122226666666664,5.92992,12.488186666666673,7.095040000000001,26.226546666666653,8.456973333333334,9.545773333333337,19.37272,7.885999999999999,9.487279999999998,13.069746666666669,7.822839999999999,5.6961200000000005,11.170360000000002,7.9995866666666675,15.692333333333336,15.775359999999996,26.415053333333343,33.56472,16.40618666666666,16.489866666666664,17.491786666666663,25.876493333333336,1.96276,15.863746666666666,19.00893333333333,18.299413333333327,14.66154666666667,13.71188,7.008720000000001,9.492026666666668,16.28332,16.55773333333333,12.585146666666668,33.77176,33.07432,9.487279999999998,12.98016,24.57196,18.42898666666667,15.970413333333331,16.931573333333336,36.01629333333334,6.589160000000001,7.867293333333333,32.24610666666667,9.424213333333334,9.523026666666668,15.538240000000002,16.885933333333334,10.748813333333333
8,25.00816,8.013773333333331,15.81208,0.8779999999999999,20.329426666666667,10.081373333333334,6.589160000000001,,15.304999999999996,17.038000000000004,17.07094666666666,4.816999999999999,1.26676,6.443626666666667,4.723146666666667,32.68403999999999,31.9142,10.005493333333332,40.838946666666665,41.693133333333336,13.016693333333333,18.83189333333333,18.91642666666666,14.29996,24.961400000000005,27.573266666666665,11.823933333333333,9.979066666666666,11.626159999999995,14.393119999999996,14.685546666666664,17.700359999999996,3.1136000000000004,21.44786666666668,32.23261333333332,27.36478666666667,12.68176,129.36826666666667,7.925173333333332,9.862746666666665,33.89326666666666,39.480986666666695,30.01927999999999,21.669426666666663,25.02754666666668,48.33529333333335,14.720319999999996,21.703600000000005,10.874026666666667,67.61734666666668,23.427106666666667,18.41992,19.357759999999995,13.48348,2.6827333333333336,10.51852,26.64354666666667,10.16852,19.513946666666666,11.00632,6.415066666666666,6.542226666666666,18.72604,12.699186666666666,4.198253333333334,18.138680000000004,16.66858666666667,33.41889333333333,55.88081333333333,29.205133333333336,22.029386666666667,29.636693333333337,14.10537333333333,18.09541333333333,58.11429333333335,26.494986666666662,20.54056,19.174306666666663,18.72604,1.6598533333333334,29.742093333333337,17.161040000000003,18.45415999999999,28.97828,12.267279999999994,12.93173333333333,14.621826666666664,41.7748,16.03037333333333,21.92392000000001,11.887186666666665,9.71088,17.090559999999996,16.485746666666664,18.965173333333333,42.65892,42.60545333333334,39.44486666666666,3.9544533333333343,20.34525333333333,17.221759999999996,8.888226666666666,39.319253333333336,22.256413333333327,3.4776800000000003,4.816999999999999,27.125986666666662,19.71138666666668,12.519079999999995,19.077346666666667,2.2688400000000004,32.81570666666668,15.046133333333328,16.134933333333333,25.961880000000004,14.475159999999994,16.076439999999998,19.658906666666667,14.411999999999995,12.285279999999997,17.759519999999995,14.588746666666664,11.587599999999998,22.36451999999999,24.940866666666672,40.15388,21.79584,17.10688,18.1088,32.465653333333336,8.551919999999999,22.24653333333333,19.62594666666667,18.91642666666666,21.250706666666662,20.30104,13.59788,16.081186666666667,22.87248,23.14689333333333,19.174306666666663,32.29757333333334,39.66347999999999,16.076439999999998,19.56932,31.161120000000004,14.657746666666666,22.559573333333333,23.52073333333333,42.60545333333334,0.0,14.456453333333332,38.83526666666668,16.013373333333334,16.112186666666666,22.1274,23.47509333333333,17.337973333333334
9,20.292946666666666,18.094626666666656,2.317773333333333,15.349666666666662,15.016106666666667,9.54292,8.71584,15.304999999999996,,23.791240000000005,6.836800000000001,18.35904,14.481906666666667,16.341853333333333,14.101493333333334,27.37072,26.600880000000007,6.914759999999999,27.344639999999995,28.19882666666668,7.677693333333333,13.518573333333334,21.92122666666666,25.63096,13.262253333333334,22.25994666666667,6.310079999999999,6.941186666666666,5.36532,9.079800000000002,9.372226666666666,12.38704,16.437826666666666,31.63789333333333,26.91929333333334,17.524266666666662,11.494613333333332,118.99724,10.14572,7.144786666666668,22.261586666666663,29.64046666666668,19.59097333333333,33.191546666666675,10.214440000000002,38.494773333333335,1.2072,31.89362666666668,19.537253333333336,81.22377333333336,18.11378666666667,4.925613333333335,6.945053333333334,8.398546666666663,12.622266666666668,10.130720000000002,14.944399999999996,20.35854666666667,6.019640000000001,13.684466666666664,13.774293333333333,8.762773333333335,13.41272,20.25865333333334,17.522479999999998,11.147773333333337,9.67768,21.787213333333334,55.11956000000001,23.89181333333333,11.896706666666663,16.53028,24.17186666666667,9.962973333333334,48.27377333333333,28.815346666666663,23.54535999999999,13.3986,13.41272,16.13152,21.29333333333333,2.347933333333333,7.865933333333334,17.809573333333333,6.953959999999999,7.1560266666666665,25.064080000000008,28.28049333333333,2.373533333333333,7.110813333333332,6.5738666666666665,5.834946666666666,11.77724,1.9181600000000003,8.036693333333332,29.16461333333333,29.111146666666663,25.95056,17.27868,15.031933333333336,9.205786666666668,18.57384,25.82494666666667,10.393733333333335,17.01972,18.35904,12.852413333333336,13.935679999999996,7.205760000000001,13.764026666666672,15.81088,17.425333333333327,0.82468,3.0285200000000003,16.121360000000003,1.4581066666666669,0.77144,14.345586666666668,0.9490533333333334,6.971960000000001,12.4462,9.275426666666668,23.631733333333337,17.051199999999998,36.41386666666666,26.65957333333333,12.263426666666666,20.46638666666667,21.01261333333333,22.4556,7.40408,15.865226666666665,20.15585333333333,21.92122666666666,6.229933333333334,14.98772,8.28456,10.767866666666666,17.55916,13.306373333333331,13.3986,43.88761333333334,26.169173333333333,0.77144,6.075013333333333,25.8478,24.724240000000005,17.246253333333335,18.20741333333334,29.111146666666663,15.305,1.5439066666666668,28.99474666666667,10.700053333333331,10.798866666666669,16.814080000000008,18.16177333333334,12.024719999999997
10,34.91313333333335,11.347893333333332,24.298320000000007,17.08266666666667,30.560120000000005,14.852226666666672,16.420986666666668,17.038000000000004,23.791240000000005,,21.36249333333333,19.30644,16.214906666666664,12.511933333333335,12.73376,32.13057333333334,31.36073333333333,19.83732,38.66375999999999,35.28593333333334,17.889106666666667,22.37394666666667,11.96152,5.932066666666667,21.26782666666666,27.019800000000004,18.1382,19.810893333333333,23.12554666666665,24.224946666666668,24.51737333333333,22.31662666666667,18.170826666666667,14.25273333333333,31.679146666666668,36.71930666666667,12.688266666666667,138.7227866666666,14.991106666666669,17.41108,43.24778666666668,48.83550666666668,39.37379999999999,19.10652,34.38206666666664,57.68981333333337,23.20655999999999,14.508466666666664,17.504053333333335,60.422213333333325,22.873640000000005,23.94017333333333,23.649306666666657,17.085359999999998,14.355266666666669,20.350346666666663,23.08624,9.486066666666668,23.23176,11.012826666666664,11.315253333333334,16.374053333333336,28.55786666666667,14.445013333333335,19.25548,28.90673333333332,27.43663999999999,42.77341333333335,60.67677333333332,28.651666666666674,19.782866666666667,38.99121333333331,17.18268,29.158013333333336,67.46881333333334,19.54008,13.585653333333331,29.00613333333334,28.55786666666667,17.86451999999999,22.78718666666667,26.51556,22.745706666666656,38.3328,22.09910666666667,22.76356,17.699133333333336,41.19584000000001,24.51661333333332,31.278439999999986,21.719013333333333,19.542706666666668,22.95242666666667,24.97198666666665,28.31969333333332,35.34928000000001,35.295813333333335,36.96226666666668,19.01168,19.67173333333334,19.05882666666666,14.330386666666667,36.83665333333335,20.986706666666667,18.428400000000003,19.30644,20.17108,29.54321333333335,22.350906666666667,21.190226666666675,17.432199999999998,41.301946666666666,23.53237333333332,25.489453333333334,35.3164,22.961399999999987,24.56268,20.38689333333334,22.89823999999999,22.117106666666665,22.37578666666667,24.420573333333333,14.998400000000002,23.831560000000007,22.37796,36.57428,19.1826,10.151973333333332,11.153893333333333,31.91218666666667,18.383746666666667,15.291626666666664,12.671039999999994,11.96152,29.736946666666668,30.13310666666667,23.429706666666664,23.935800000000004,22.31901333333333,32.50141333333334,29.00613333333334,25.10244,37.18088,24.56268,23.34281333333333,30.60765333333334,17.735053333333333,26.3096,22.96726666666667,35.295813333333335,17.038,22.94269333333332,48.18978666666668,25.8452,23.966800000000003,21.453880000000005,22.921626666666672,27.16980000000001
