RUTA:,EDAD,TAMAÑO BBDD,TIEMPO MAX,ALGORITMO,EJECUCION Nº,RUTA CICLICA,POIS VISITADOS,INTERÉS,DISTANCIA TOTAL,TIEMPO RUTA,MARGEN,NUMERO DE POIS VISITADOS,PORCENTAJE INTERES,TIEMPO EJECUCION ALGORITMO
64,30,158,300,Algoritmo Memetico,13,True,"[9, 89, 122, 149, 109, 138, 144, 9]",75,3613.5620000000004,266.42207349081366,33.57792650918634,7,107.14285714285714,396.2327551841736
65,30,158,300,Greedy,14,True,"[9, 117, 144, 89, 152, 53, 104, 25, 9]",80,2413.0499999999997,267.66732283464563,32.33267716535437,8,100.0,0.09920406341552734
66,30,158,300,GRASP,14,True,"[9, 25, 53, 21, 121, 89, 117, 152, 9]",89,4368.969,305.33555118110235,-5.335551181102346,8,111.25,0.08706808090209961
67,30,158,300,Enfriamiento Simulado,14,True,"[9, 117, 144, 89, 152, 53, 104, 25, 9]",90,2413.0499999999997,291.66732283464563,8.332677165354369,8,112.5,26.573634147644043
68,30,158,300,Algoritmo Genetico Estacionario,14,True,"[9, 102, 138, 21, 89, 51, 94, 9]",76,7175.584,295.16776902887136,4.832230971128638,7,108.57142857142858,22.307368516921997
69,30,158,300,Algoritmo Memetico,14,True,"[9, 117, 89, 51, 121, 109, 152, 9]",79,3027.788,251.73475065616796,48.26524934383204,7,112.85714285714286,342.1107532978058
70,30,158,300,Greedy,15,True,"[9, 117, 144, 89, 152, 53, 104, 25, 9]",80,2413.0499999999997,267.66732283464563,32.33267716535437,8,100.0,0.09727740287780762
71,30,158,300,GRASP,15,True,"[9, 89, 104, 117, 144, 51, 7, 152, 9]",89,4900.084,310.30556430446194,-10.305564304461939,8,111.25,0.08817815780639648
72,30,158,300,Enfriamiento Simulado,15,True,"[9, 117, 144, 89, 152, 53, 104, 25, 9]",90,2413.0499999999997,291.66732283464563,8.332677165354369,8,112.5,26.480141639709473
73,30,158,300,Algoritmo Genetico Estacionario,15,True,"[9, 85, 138, 117, 144, 7, 17, 9]",75,6470.151000000001,297.9101181102362,2.089881889763774,7,107.14285714285714,23.697196006774902
74,30,158,300,Algoritmo Memetico,15,True,"[9, 92, 89, 152, 25, 144, 117, 9]",78,3086.446,268.5045406824147,31.4954593175853,7,111.42857142857142,340.9567160606384
75,30,158,300,Greedy,16,True,"[9, 117, 144, 89, 152, 53, 104, 25, 9]",80,2413.0499999999997,267.66732283464563,32.33267716535437,8,100.0,0.10627889633178711
76,30,158,300,GRASP,16,True,"[9, 121, 70, 16, 100, 102, 152, 9]",78,5679.685999999999,287.53656167979,12.463438320210003,7,111.42857142857142,0.07622981071472168
77,30,158,300,Enfriamiento Simulado,16,True,"[9, 117, 144, 89, 152, 25, 104, 53, 9]",90,2413.0499999999997,291.6673228346457,8.332677165354312,8,112.5,26.214078426361084
78,30,158,300,Algoritmo Genetico Estacionario,16,True,"[9, 109, 121, 89, 117, 25, 47, 9]",76,4169.128,261.7129658792651,38.287034120734916,7,108.57142857142858,23.750603675842285
79,30,158,300,Algoritmo Memetico,16,True,"[9, 144, 89, 154, 7, 29, 140, 117, 9]",83,4109.6320000000005,287.9321784776903,12.067821522309714,8,103.75,362.8898329734802
80,30,158,300,Greedy,17,True,"[9, 117, 144, 89, 152, 53, 104, 25, 9]",80,2413.0499999999997,267.66732283464563,32.33267716535437,8,100.0,0.09719681739807129
81,30,158,300,GRASP,17,True,"[9, 144, 89, 53, 104, 51, 7, 9]",79,4692.497,297.58132545931755,2.4186745406824457,7,112.85714285714286,0.07190895080566406
82,30,158,300,Enfriamiento Simulado,17,True,"[9, 117, 144, 89, 152, 53, 104, 25, 9]",90,2413.0499999999997,291.66732283464563,8.332677165354369,8,112.5,26.25264883041382
83,30,158,300,Algoritmo Genetico Estacionario,17,True,"[9, 152, 144, 109, 94, 92, 47, 9]",72,2527.209,256.1654724409449,43.83452755905512,7,102.85714285714286,23.066203117370605
84,30,158,300,Algoritmo Memetico,17,True,"[9, 121, 109, 78, 152, 117, 53, 9]",78,4042.859,281.05589238845147,18.94410761154853,7,111.42857142857142,384.7946310043335
85,30,158,300,Greedy,18,True,"[9, 117, 144, 89, 152, 53, 104, 25, 9]",80,2413.0499999999997,267.66732283464563,32.33267716535437,8,100.0,0.09611701965332031
86,30,158,300,GRASP,18,True,"[9, 144, 117, 104, 102, 100, 121, 9]",79,4686.969,278.50877952755906,21.491220472440943,7,112.85714285714286,0.07031607627868652
87,30,158,300,Enfriamiento Simulado,18,True,"[9, 117, 144, 89, 152, 53, 104, 25, 9]",90,2413.0499999999997,291.66732283464563,8.332677165354369,8,112.5,26.519181966781616
88,30,158,300,Algoritmo Genetico Estacionario,18,True,"[9, 144, 45, 109, 70, 29, 152, 9]",75,5289.393999999999,282.4146194225722,17.585380577427827,7,107.14285714285714,23.1739022731781
89,30,158,300,Algoritmo Memetico,18,True,"[9, 144, 104, 21, 121, 53, 89, 9]",79,4317.09,294.6547244094488,5.345275590551182,7,112.85714285714286,348.1061155796051
90,30,158,300,Greedy,19,True,"[9, 117, 144, 89, 152, 53, 104, 25, 9]",80,2413.0499999999997,267.66732283464563,32.33267716535437,8,100.0,0.0981740951538086
91,30,158,300,GRASP,19,True,"[9, 104, 25, 102, 144, 117, 89, 9]",80,4653.826,279.0738320209974,20.926167979002628,7,114.28571428571429,0.07284665107727051
92,30,158,300,Enfriamiento Simulado,19,True,"[9, 117, 144, 89, 152, 53, 104, 25, 9]",90,2413.0499999999997,291.66732283464563,8.332677165354369,8,112.5,26.760174036026
93,30,158,300,Algoritmo Genetico Estacionario,19,True,"[9, 138, 70, 100, 51, 45, 104, 9]",77,6913.143,298.72366141732283,1.2763385826771696,7,110.0,22.26988959312439
94,30,158,300,Algoritmo Memetico,19,True,"[9, 89, 102, 152, 117, 53, 144, 9]",80,4146.955999999999,269.42199475065615,30.578005249343846,7,114.28571428571429,405.7020311355591
95,30,158,300,Greedy,20,True,"[9, 117, 144, 89, 152, 53, 104, 25, 9]",80,2413.0499999999997,267.66732283464563,32.33267716535437,8,100.0,0.09981083869934082
96,30,158,300,GRASP,20,True,"[9, 53, 152, 121, 51, 109, 144, 117, 9]",89,3799.7659999999996,314.86569553805776,-14.865695538057764,8,111.25,0.08699846267700195
97,30,158,300,Enfriamiento Simulado,20,True,"[9, 117, 144, 89, 152, 109, 138, 121, 9]",88,2168.7760000000003,267.4616272965879,32.53837270341211,8,110.0,22.87171721458435
98,30,158,300,Algoritmo Genetico Estacionario,20,True,"[9, 99, 53, 144, 109, 117, 94, 9]",76,4819.778,294.2516797900263,5.748320209973713,7,108.57142857142858,20.906326055526733
99,30,158,300,Algoritmo Memetico,20,True,"[9, 152, 109, 51, 117, 144, 9]",69,2884.9359999999997,235.8600524934383,64.1399475065617,6,115.0,324.3807988166809
