RUTA:,EDAD,TAMAÑO BBDD,TIEMPO MAX,ALGORITMO,EJECUCION Nº,RUTA CICLICA,POIS VISITADOS,INTERÉS,DISTANCIA TOTAL,TIEMPO RUTA,MARGEN,NUMERO DE POIS VISITADOS,PORCENTAJE INTERES,TIEMPO EJECUCION ALGORITMO
48,30,158,300,Algoritmo Genetico Estacionario,10,True,"[9, 104, 21, 89, 53, 128, 152, 9]",78,4999.571999999999,285.61118110236214,14.388818897637861,7,111.42857142857142,25.140097856521606
49,30,158,300,Algoritmo Memetico,10,True,"[9, 89, 121, 53, 104, 152, 7, 9]",79,4767.951,280.5715354330709,19.428464566929108,7,112.85714285714286,375.37695026397705
50,30,158,300,Greedy,11,True,"[9, 117, 144, 89, 152, 53, 104, 25, 9]",80,2413.0499999999997,267.66732283464563,32.33267716535437,8,100.0,0.09821033477783203
51,30,158,300,GRASP,11,True,"[9, 89, 104, 25, 128, 121, 117, 9]",69,5108.6630000000005,256.04282152230974,43.95717847769026,7,98.57142857142858,0.0705111026763916
52,30,158,300,Enfriamiento Simulado,11,True,"[9, 117, 144, 89, 152, 53, 104, 25, 9]",90,2413.0499999999997,291.66732283464563,8.332677165354369,8,112.5,26.28135085105896
53,30,158,300,Algoritmo Genetico Estacionario,11,True,"[9, 123, 138, 109, 104, 102, 89, 9]",77,7479.277000000002,295.1532414698163,4.846758530183706,7,110.0,23.949456930160522
54,30,158,300,Algoritmo Memetico,11,True,"[9, 117, 89, 104, 51, 152, 144, 9]",80,4282.141,280.19607611548554,19.80392388451446,7,114.28571428571429,364.4339096546173
55,30,158,300,Greedy,12,True,"[9, 117, 144, 89, 152, 53, 104, 25, 9]",80,2413.0499999999997,267.66732283464563,32.33267716535437,8,100.0,0.09361124038696289
56,30,158,300,GRASP,12,True,"[9, 102, 21, 104, 117, 144, 109, 152, 9]",78,5004.904,286.6811548556431,13.318845144356885,8,97.5,0.08365941047668457
57,30,158,300,Enfriamiento Simulado,12,True,"[9, 117, 144, 89, 152, 53, 104, 25, 9]",90,2413.0499999999997,291.66732283464563,8.332677165354369,8,112.5,26.68147611618042
58,30,158,300,Algoritmo Genetico Estacionario,12,True,"[9, 117, 93, 94, 152, 121, 149, 9]",74,4851.552000000001,266.6686614173228,33.331338582677176,7,105.71428571428571,24.35382628440857
59,30,158,300,Algoritmo Memetico,12,True,"[9, 138, 121, 70, 140, 7, 117, 9]",77,4904.752,258.3668241469816,41.63317585301837,7,110.0,353.3387200832367
60,30,158,300,Greedy,13,True,"[9, 117, 144, 89, 152, 53, 104, 25, 9]",80,2413.0499999999997,267.66732283464563,32.33267716535437,8,100.0,0.09616661071777344
61,30,158,300,GRASP,13,True,"[9, 138, 121, 70, 16, 102, 89, 117, 9]",78,5877.228,281.12897637795277,18.871023622047232,8,97.5,0.08751320838928223
62,30,158,300,Enfriamiento Simulado,13,True,"[9, 117, 144, 89, 152, 53, 104, 25, 9]",90,2413.0499999999997,291.66732283464563,8.332677165354369,8,112.5,32.84634804725647
63,30,158,300,Algoritmo Genetico Estacionario,13,True,"[9, 138, 152, 135, 93, 100, 105, 117, 9]",80,6355.025,289.3992782152231,10.600721784776908,8,100.0,24.70045304298401
64,30,158,300,Algoritmo Memetico,13,True,"[9, 21, 117, 53, 89, 51, 122, 9]",77,4800.672,277.0009448818897,22.999055118110277,7,110.0,441.1456847190857
65,30,158,300,Greedy,14,True,"[9, 117, 144, 89, 152, 53, 104, 25, 9]",80,2413.0499999999997,267.66732283464563,32.33267716535437,8,100.0,0.12073278427124023
66,30,158,300,GRASP,14,True,"[9, 21, 104, 25, 144, 117, 138, 152, 9]",78,4176.057,282.8038976377952,17.196102362204783,8,97.5,0.08601975440979004
67,30,158,300,Enfriamiento Simulado,14,True,"[9, 117, 144, 89, 152, 53, 104, 25, 9]",90,2413.0499999999997,291.66732283464563,8.332677165354369,8,112.5,29.796879291534424
68,30,158,300,Algoritmo Genetico Estacionario,14,True,"[9, 152, 140, 89, 47, 80, 121, 9]",72,5956.083,278.1638188976378,21.836181102362218,7,102.85714285714286,27.190109729766846
69,30,158,300,Algoritmo Memetico,14,True,"[9, 89, 7, 144, 149, 51, 138, 9]",77,4403.638,283.79052493438326,16.209475065616743,7,110.0,366.59699606895447
70,30,158,300,Greedy,15,True,"[9, 117, 144, 89, 152, 53, 104, 25, 9]",80,2413.0499999999997,267.66732283464563,32.33267716535437,8,100.0,0.09753847122192383
71,30,158,300,GRASP,15,True,"[9, 144, 121, 70, 16, 51, 138, 89, 9]",78,4669.3330000000005,297.27733595800515,2.7226640419948467,8,97.5,0.08727884292602539
