RUTA:,EDAD,TAMAÑO BBDD,TIEMPO MAX,ALGORITMO,EJECUCION Nº,RUTA CICLICA,POIS VISITADOS,INTERÉS,DISTANCIA TOTAL,TIEMPO RUTA,MARGEN,NUMERO DE POIS VISITADOS,PORCENTAJE INTERES,TIEMPO EJECUCION ALGORITMO
76,30,158,300,GRASP,16,True,"[9, 138, 121, 70, 152, 25, 53, 9]",69,5518.558,269.42202099737534,30.57797900262466,7,98.57142857142858,0.06962156295776367
77,30,158,300,Enfriamiento Simulado,16,True,"[9, 117, 144, 89, 152, 104, 25, 102, 9]",80,4625.998,293.76203412073494,6.237965879265062,8,100.0,0.2439117431640625
78,30,158,300,Algoritmo Genetico Estacionario,16,True,"[9, 62, 122, 100, 70, 93, 21, 9]",60,4837.264000000001,253.48115485564304,46.51884514435696,7,85.71428571428571,23.261726140975952
79,30,158,300,Algoritmo Memetico,16,True,"[9, 152, 121, 102, 89, 117, 45, 9]",69,5320.579,259.8238713910761,40.176128608923875,7,98.57142857142858,341.4737341403961
80,30,158,300,Greedy,17,True,"[9, 117, 144, 89, 152, 53, 104, 25, 9]",80,2413.0499999999997,267.66732283464563,32.33267716535437,8,100.0,0.10310077667236328
81,30,158,300,GRASP,17,True,"[9, 117, 89, 53, 104, 152, 102, 99, 9]",79,5035.396,285.081312335958,14.918687664042011,8,98.75,0.08347964286804199
82,30,158,300,Enfriamiento Simulado,17,True,"[9, 117, 144, 89, 152, 53, 104, 121, 9]",80,3616.033,289.68455380577427,10.315446194225729,8,100.0,0.243804931640625
83,30,158,300,Algoritmo Genetico Estacionario,17,True,"[9, 94, 45, 117, 70, 154, 152, 9]",65,5482.078,259.943280839895,40.05671916010499,7,92.85714285714286,23.96132755279541
84,30,158,300,Algoritmo Memetico,17,True,"[9, 45, 135, 104, 122, 92, 152, 117, 9]",73,4555.884,287.7885039370079,12.211496062992126,8,91.25,334.7940721511841
85,30,158,300,Greedy,18,True,"[9, 117, 144, 89, 152, 53, 104, 25, 9]",80,2413.0499999999997,267.66732283464563,32.33267716535437,8,100.0,0.10009956359863281
86,30,158,300,GRASP,18,True,"[9, 144, 89, 152, 109, 138, 121, 149, 9]",77,3041.8320000000003,269.91905511811024,30.080944881889764,8,96.25,0.08359384536743164
87,30,158,300,Enfriamiento Simulado,18,True,"[9, 94, 104, 89, 152, 117, 102, 51, 9]",78,5816.225000000001,298.609750656168,1.3902493438320107,8,97.5,0.24068331718444824
88,30,158,300,Algoritmo Genetico Estacionario,18,True,"[9, 120, 104, 117, 102, 144, 21, 9]",66,6499.917,296.300748031496,3.6992519685039724,7,94.28571428571429,24.604403495788574
89,30,158,300,Algoritmo Memetico,18,True,"[9, 53, 7, 109, 121, 144, 94, 9]",66,3554.766,273.6504724409449,26.349527559055105,7,94.28571428571429,362.77503085136414
90,30,158,300,Greedy,19,True,"[9, 117, 144, 89, 152, 53, 104, 25, 9]",80,2413.0499999999997,267.66732283464563,32.33267716535437,8,100.0,0.10206389427185059
91,30,158,300,GRASP,19,True,"[9, 104, 21, 121, 51, 152, 89, 109, 9]",78,5496.769,300.13607611548554,-0.13607611548553677,8,97.5,0.08231592178344727
92,30,158,300,Enfriamiento Simulado,19,True,"[9, 117, 144, 89, 152, 53, 100, 70, 9]",79,4845.605,297.3858267716535,2.6141732283464876,8,98.75,0.24806571006774902
93,30,158,300,Algoritmo Genetico Estacionario,19,True,"[9, 117, 25, 109, 7, 100, 89, 9]",67,5277.133,272.2537139107611,27.74628608923888,7,95.71428571428571,22.60441517829895
94,30,158,300,Algoritmo Memetico,19,True,"[9, 93, 51, 121, 109, 53, 25, 9]",66,4603.0470000000005,293.40744094488184,6.5925590551181585,7,94.28571428571429,354.48012948036194
95,30,158,300,Greedy,20,True,"[9, 117, 144, 89, 152, 53, 104, 25, 9]",80,2413.0499999999997,267.66732283464563,32.33267716535437,8,100.0,0.10347104072570801
96,30,158,300,GRASP,20,True,"[9, 117, 25, 21, 152, 121, 17, 9]",69,6252.101000000001,279.04856955380575,20.95143044619425,7,98.57142857142858,0.06885290145874023
97,30,158,300,Enfriamiento Simulado,20,True,"[9, 117, 121, 89, 152, 53, 104, 25, 9]",80,4254.808000000001,293.0674278215223,6.932572178477699,8,100.0,0.2502734661102295
98,30,158,300,Algoritmo Genetico Estacionario,20,True,"[9, 70, 7, 104, 121, 138, 40, 9]",64,7590.345,299.6108267716535,0.3891732283465217,7,91.42857142857142,21.04303288459778
99,30,158,300,Algoritmo Memetico,20,True,"[9, 152, 109, 21, 89, 117, 9]",58,1848.122,200.2535695538058,99.74643044619421,6,96.66666666666666,294.598468542099
