RUTA:,EDAD,TAMAÑO BBDD,TIEMPO MAX,ALGORITMO,EJECUCION Nº,RUTA CICLICA,POIS VISITADOS,INTERÉS,DISTANCIA TOTAL,TIEMPO RUTA,MARGEN,NUMERO DE POIS VISITADOS,PORCENTAJE INTERES,TIEMPO EJECUCION ALGORITMO
22,30,158,300,Enfriamiento Simulado,5,True,"[9, 117, 121, 89, 152, 53, 104, 25, 21]",79,4189.732000000001,297.2134120734908,2.786587926509185,8,98.75,0.25721311569213867
23,30,158,300,Algoritmo Genetico Estacionario,5,True,"[9, 154, 110, 117, 152, 89, 144, 9]",66,2777.004,253.4436220472441,46.556377952755895,7,94.28571428571429,23.620779037475586
24,30,158,300,Algoritmo Memetico,5,True,"[9, 123, 40, 89, 93, 102, 92, 9]",60,7345.865000000002,288.4024278215223,11.59757217847772,7,85.71428571428571,201.63111543655396
25,30,158,300,Greedy,6,True,"[9, 117, 144, 89, 152, 53, 104, 25, 9]",80,2413.0499999999997,267.66732283464563,32.33267716535437,8,100.0,0.10294699668884277
26,30,158,300,GRASP,6,True,"[9, 117, 89, 7, 102, 121, 100, 17, 9]",78,5968.785000000002,278.3305118110236,21.669488188976402,8,97.5,0.08835196495056152
27,30,158,300,Enfriamiento Simulado,6,True,"[9, 117, 144, 89, 152, 121, 104, 25, 21]",79,3975.3889999999997,296.40051181102365,3.599488188976352,8,98.75,0.2558884620666504
28,30,158,300,Algoritmo Genetico Estacionario,6,True,"[9, 117, 51, 123, 53, 25, 9]",59,5768.469,271.7016929133858,28.298307086614216,6,98.33333333333334,25.315988063812256
29,30,158,300,Algoritmo Memetico,6,True,"[9, 152, 21, 53, 138, 49, 100, 9]",66,6045.687000000001,295.3397244094488,4.66027559055118,7,94.28571428571429,281.119003534317
30,30,158,300,Greedy,7,True,"[9, 117, 144, 89, 152, 53, 104, 25, 9]",80,2413.0499999999997,267.66732283464563,32.33267716535437,8,100.0,0.10358333587646484
31,30,158,300,GRASP,7,True,"[9, 144, 21, 25, 53, 128, 102, 9]",68,5981.473,287.4970209973753,12.502979002624727,7,97.14285714285714,0.0741879940032959
32,30,158,300,Enfriamiento Simulado,7,True,"[9, 117, 144, 89, 152, 53, 25, 102, 21]",79,4229.414,298.5575196850394,1.4424803149606191,8,98.75,0.25598931312561035
33,30,158,300,Algoritmo Genetico Estacionario,7,True,"[9, 21, 109, 53, 117, 123, 89, 9]",67,6460.167,292.77909448818895,7.220905511811054,7,95.71428571428571,24.475430488586426
34,30,158,300,Algoritmo Memetico,7,True,"[9, 21, 102, 7, 122, 144, 9]",56,3760.759,229.35379265091865,70.64620734908135,6,93.33333333333334,377.13741278648376
35,30,158,300,Greedy,8,True,"[9, 117, 144, 89, 152, 53, 104, 25, 9]",80,2413.0499999999997,267.66732283464563,32.33267716535437,8,100.0,0.1030888557434082
36,30,158,300,GRASP,8,True,"[9, 25, 21, 152, 121, 149, 17, 9]",68,6265.885000000001,294.2294619422572,5.770538057742783,7,97.14285714285714,0.07475948333740234
37,30,158,300,Enfriamiento Simulado,8,True,"[9, 117, 144, 89, 152, 102, 104, 53, 21]",79,4109.353999999999,292.1585826771654,7.841417322834616,8,98.75,0.2565619945526123
38,30,158,300,Algoritmo Genetico Estacionario,8,True,"[9, 144, 122, 89, 121, 109, 152, 9]",67,3534.9180000000006,262.38999999999993,37.61000000000007,7,95.71428571428571,23.582646131515503
39,30,158,300,Algoritmo Memetico,8,True,"[9, 94, 119, 7, 117, 100, 78, 9]",62,4933.646999999999,277.74602362204723,22.253976377952768,7,88.57142857142858,270.87535095214844
40,30,158,300,Greedy,9,True,"[9, 117, 144, 89, 152, 53, 104, 25, 9]",80,2413.0499999999997,267.66732283464563,32.33267716535437,8,100.0,0.10348677635192871
41,30,158,300,GRASP,9,True,"[9, 144, 53, 152, 121, 138, 100, 70, 9]",78,4819.91,291.2534120734908,8.746587926509221,8,97.5,0.09015154838562012
42,30,158,300,Enfriamiento Simulado,9,True,"[9, 117, 152, 45, 89, 53, 104, 25, 21]",78,3814.8279999999995,283.2934120734908,16.7065879265092,8,97.5,0.257662296295166
43,30,158,300,Algoritmo Genetico Estacionario,9,True,"[9, 138, 93, 70, 121, 117, 122, 110, 9]",72,5774.916000000001,294.7862992125984,5.213700787401592,8,90.0,24.6466383934021
44,30,158,300,Algoritmo Memetico,9,True,"[9, 92, 120, 21, 117, 89, 53, 9]",64,2904.72,254.1196850393701,45.8803149606299,7,91.42857142857142,297.2810785770416
45,30,158,300,Greedy,10,True,"[9, 117, 144, 89, 152, 53, 104, 25, 9]",80,2413.0499999999997,267.66732283464563,32.33267716535437,8,100.0,0.10297656059265137
46,30,158,300,GRASP,10,True,"[9, 25, 89, 138, 121, 17, 144, 9]",69,5976.975999999999,284.4380052493438,15.561994750656197,7,98.57142857142858,0.0759131908416748
47,30,158,300,Enfriamiento Simulado,10,True,"[9, 117, 144, 89, 152, 53, 104, 25, 21]",79,2347.9739999999997,282.0433595800525,17.95664041994752,8,98.75,0.25094103813171387
48,30,158,300,Algoritmo Genetico Estacionario,10,True,"[9, 117, 7, 89, 78, 152, 138, 9]",67,5128.456,267.3025721784777,32.6974278215223,7,95.71428571428571,23.071571350097656
49,30,158,300,Algoritmo Memetico,10,True,"[9, 144, 121, 138, 152, 89, 104, 9]",69,3466.7740000000003,266.4957217847769,33.50427821522311,7,98.57142857142858,350.8915629386902
50,30,158,300,Greedy,11,True,"[9, 117, 144, 89, 152, 53, 104, 25, 9]",80,2413.0499999999997,267.66732283464563,32.33267716535437,8,100.0,0.10264015197753906
51,30,158,300,GRASP,11,True,"[9, 138, 51, 121, 152, 89, 21, 102, 9]",78,5677.919,285.5133727034121,14.486627296587926,8,97.5,0.08617305755615234
52,30,158,300,Enfriamiento Simulado,11,True,"[9, 117, 144, 89, 152, 121, 104, 25, 21]",79,3975.3889999999997,296.40051181102365,3.599488188976352,8,98.75,0.25494909286499023
53,30,158,300,Algoritmo Genetico Estacionario,11,True,"[9, 116, 89, 85, 144, 104, 92, 9]",62,3666.954,280.12275590551184,19.877244094488162,7,88.57142857142858,22.828548908233643
54,30,158,300,Algoritmo Memetico,11,True,"[9, 53, 117, 51, 152, 144, 135, 9]",68,4762.743999999999,290.5032020997375,9.496797900262493,7,97.14285714285714,336.80333733558655
55,30,158,300,Greedy,12,True,"[9, 117, 144, 89, 152, 53, 104, 25, 9]",80,2413.0499999999997,267.66732283464563,32.33267716535437,8,100.0,0.10400867462158203
56,30,158,300,GRASP,12,True,"[9, 152, 104, 102, 7, 138, 100, 123, 9]",76,6768.9259999999995,283.8310498687664,16.1689501312336,8,95.0,0.08649969100952148
57,30,158,300,Enfriamiento Simulado,12,True,"[9, 117, 53, 89, 152, 121, 135, 104, 21]",77,4771.484,288.7497244094488,11.250275590551212,8,96.25,0.24252986907958984
58,30,158,300,Algoritmo Genetico Estacionario,12,True,"[9, 117, 149, 89, 135, 51, 152, 9]",67,6516.621999999999,296.5199737532808,3.4800262467192056,7,95.71428571428571,21.6352481842041
59,30,158,300,Algoritmo Memetico,12,True,"[9, 138, 149, 123, 102, 7, 121, 9]",66,5509.656000000001,273.3051968503937,26.694803149606287,7,94.28571428571429,337.5425488948822
60,30,158,300,Greedy,13,True,"[9, 117, 144, 89, 152, 53, 104, 25, 9]",80,2413.0499999999997,267.66732283464563,32.33267716535437,8,100.0,0.10571479797363281
61,30,158,300,GRASP,13,True,"[9, 117, 89, 152, 21, 25, 143, 150, 9]",77,5570.325999999999,281.1013910761155,18.898608923884524,8,96.25,0.08746027946472168
62,30,158,300,Enfriamiento Simulado,13,True,"[9, 117, 144, 89, 152, 53, 104, 25, 21]",79,2347.9739999999997,282.0433595800525,17.95664041994752,8,98.75,0.24530339241027832
63,30,158,300,Algoritmo Genetico Estacionario,13,True,"[9, 152, 92, 109, 25, 104, 21, 9]",66,3644.1539999999995,282.8235433070866,17.176456692913405,7,94.28571428571429,23.19539761543274
64,30,158,300,Algoritmo Memetico,13,True,"[9, 122, 121, 51, 149, 63, 109, 9]",64,3061.9349999999995,272.18287401574804,27.81712598425196,7,91.42857142857142,311.9766767024994
65,30,158,300,Greedy,14,True,"[9, 117, 144, 89, 152, 53, 104, 25, 9]",80,2413.0499999999997,267.66732283464563,32.33267716535437,8,100.0,0.11264967918395996
66,30,158,300,GRASP,14,True,"[9, 152, 21, 104, 53, 144, 117, 109, 9]",78,3036.6890000000003,276.85156167979005,23.148438320209948,8,97.5,0.09676384925842285
67,30,158,300,Enfriamiento Simulado,14,True,"[9, 117, 121, 89, 152, 53, 104, 25, 21]",79,4189.732000000001,297.2134120734908,2.786587926509185,8,98.75,0.3276090621948242
68,30,158,300,Algoritmo Genetico Estacionario,14,True,"[9, 138, 89, 7, 100, 51, 104, 9]",67,6391.459000000001,292.87741469816274,7.122585301837262,7,95.71428571428571,26.137768030166626
69,30,158,300,Algoritmo Memetico,14,True,"[9, 117, 94, 92, 119, 121, 138, 9]",62,2857.916,255.50545931758532,44.49454068241468,7,88.57142857142858,285.5506126880646
70,30,158,300,Greedy,15,True,"[9, 117, 144, 89, 152, 53, 104, 25, 9]",80,2413.0499999999997,267.66732283464563,32.33267716535437,8,100.0,0.10348033905029297
71,30,158,300,GRASP,15,True,"[9, 144, 104, 53, 152, 121, 102, 9]",70,5090.921,275.8099868766404,24.19001312335962,7,100.0,0.07704472541809082
72,30,158,300,Enfriamiento Simulado,15,True,"[9, 117, 94, 89, 152, 104, 144, 51, 21]",77,4740.553,289.9712729658793,10.02872703412072,8,96.25,0.2446272373199463
73,30,158,300,Algoritmo Genetico Estacionario,15,True,"[9, 94, 7, 53, 152, 122, 102, 9]",65,5708.993999999999,271.9211811023622,28.078818897637802,7,92.85714285714286,23.68935990333557
74,30,158,300,Algoritmo Memetico,15,True,"[9, 94, 63, 120, 121, 152, 51, 9]",63,5740.608,290.33606299212596,9.66393700787404,7,90.0,306.2697548866272
75,30,158,300,Greedy,16,True,"[9, 117, 144, 89, 152, 53, 104, 25, 9]",80,2413.0499999999997,267.66732283464563,32.33267716535437,8,100.0,0.10483241081237793
76,30,158,300,GRASP,16,True,"[9, 89, 53, 121, 70, 16, 138, 9]",68,5208.062,267.3472703412074,32.65272965879262,7,97.14285714285714,0.09590578079223633
77,30,158,300,Enfriamiento Simulado,16,True,"[9, 117, 144, 89, 152, 100, 53, 25, 21]",78,4366.715,299.1416535433071,0.8583464566929138,8,97.5,0.25029969215393066
78,30,158,300,Algoritmo Genetico Estacionario,16,True,"[9, 117, 47, 152, 53, 144, 140, 9]",66,3351.447,263.9822440944882,36.01775590551182,7,94.28571428571429,23.699483633041382
79,30,158,300,Algoritmo Memetico,16,True,"[9, 94, 9, 116, 140, 152, 138]",53,2965.767,210.92082677165354,89.07917322834646,6,88.33333333333334,322.66458201408386
80,30,158,300,Greedy,17,True,"[9, 117, 144, 89, 152, 53, 104, 25, 9]",80,2413.0499999999997,267.66732283464563,32.33267716535437,8,100.0,0.10339212417602539
81,30,158,300,GRASP,17,True,"[9, 144, 152, 53, 25, 128, 150, 9]",68,6457.41,299.74291338582674,0.25708661417326084,7,97.14285714285714,0.0722653865814209
82,30,158,300,Enfriamiento Simulado,17,True,"[9, 117, 144, 89, 152, 53, 104, 121, 21]",79,3717.7039999999997,296.0188188976378,3.9811811023622,8,98.75,0.2543458938598633
83,30,158,300,Algoritmo Genetico Estacionario,17,True,"[9, 62, 102, 149, 121, 21, 152, 9]",65,4655.999000000001,274.1023490813648,25.89765091863518,7,92.85714285714286,23.118139505386353
84,30,158,300,Algoritmo Memetico,17,True,"[9, 152, 53, 89, 144, 117, 9]",60,1151.346,209.10952755905512,90.89047244094488,6,100.0,387.36029410362244
85,30,158,300,Greedy,18,True,"[9, 117, 144, 89, 152, 53, 104, 25, 9]",80,2413.0499999999997,267.66732283464563,32.33267716535437,8,100.0,0.10533404350280762
86,30,158,300,GRASP,18,True,"[9, 21, 53, 89, 117, 7, 51, 9]",68,4815.983000000001,254.20187664041998,45.79812335958002,7,97.14285714285714,0.07175469398498535
87,30,158,300,Enfriamiento Simulado,18,True,"[9, 117, 144, 89, 53, 25, 104, 102, 21]",79,4041.276,299.26517060367456,0.7348293963254378,8,98.75,0.24954915046691895
88,30,158,300,Algoritmo Genetico Estacionario,18,True,"[9, 121, 154, 89, 117, 138, 78, 9]",66,4682.564,270.4509711286089,29.5490288713911,7,94.28571428571429,22.607421398162842
89,30,158,300,Algoritmo Memetico,18,True,"[9, 102, 92, 138, 53, 104, 89, 9]",67,5111.347000000001,288.0780446194226,11.921955380577401,7,95.71428571428571,351.8296706676483
90,30,158,300,Greedy,19,True,"[9, 117, 144, 89, 152, 53, 104, 25, 9]",80,2413.0499999999997,267.66732283464563,32.33267716535437,8,100.0,0.10480427742004395
91,30,158,300,GRASP,19,True,"[9, 144, 104, 51, 121, 102, 49, 9]",69,6160.646,288.84837270341205,11.151627296587947,7,98.57142857142858,0.07226943969726562
92,30,158,300,Enfriamiento Simulado,19,True,"[9, 117, 144, 89, 152, 121, 104, 25, 21]",79,3975.3889999999997,296.40051181102365,3.599488188976352,8,98.75,0.2468256950378418
93,30,158,300,Algoritmo Genetico Estacionario,19,True,"[9, 144, 7, 121, 86, 99, 152, 9]",63,4728.217999999999,284.05010498687665,15.949895013123353,7,90.0,21.80472445487976
94,30,158,300,Algoritmo Memetico,19,True,"[9, 39, 94, 144, 89, 122, 117, 9]",62,3412.560000000001,238.78425196850395,61.21574803149605,7,88.57142857142858,350.6394648551941
95,30,158,300,Greedy,20,True,"[9, 117, 144, 89, 152, 53, 104, 25, 9]",80,2413.0499999999997,267.66732283464563,32.33267716535437,8,100.0,0.10485386848449707
96,30,158,300,GRASP,20,True,"[9, 144, 25, 53, 21, 102, 121, 9]",69,5155.577,281.6584908136483,18.341509186351686,7,98.57142857142858,0.07490372657775879
97,30,158,300,Enfriamiento Simulado,20,True,"[9, 117, 121, 89, 152, 53, 104, 25, 21]",79,4189.732000000001,297.2134120734908,2.786587926509185,8,98.75,0.2504603862762451
98,30,158,300,Algoritmo Genetico Estacionario,20,True,"[9, 25, 117, 144, 94, 45, 102, 9]",67,6363.835999999999,289.5149081364829,10.485091863517084,7,95.71428571428571,21.814634323120117
99,30,158,300,Algoritmo Memetico,20,True,"[9, 94, 21, 104, 25, 89, 144, 9]",67,2525.5850000000005,260.1441601049869,39.855839895013105,7,95.71428571428571,359.52550053596497
