RUTA:,EDAD,TAMAÑO BBDD,TIEMPO MAX,ALGORITMO,EJECUCION Nº,RUTA CICLICA,POIS VISITADOS,INTERÉS,DISTANCIA TOTAL,TIEMPO RUTA,MARGEN,NUMERO DE POIS VISITADOS,PORCENTAJE INTERES,TIEMPO EJECUCION ALGORITMO
0,30,158,300,Greedy,1,False,"[9, 117, 144, 89, 152, 53, 104, 25, 21]",89,2347.9739999999997,295.81330708661415,4.186692913385855,9,98.88888888888889,0.14236187934875488
1,30,158,300,GRASP,1,False,"[104, 144, 117, 9, 121, 100, 51, 149]",78,2197.2560000000003,271.83538057742777,28.16461942257223,8,97.5,4.282423734664917
2,30,158,300,Enfriamiento Simulado,1,False,"[9, 117, 144, 89, 152, 53, 21, 7, 102]",88,2518.177,275.0469422572179,24.953057742782107,9,97.77777777777779,24.257917404174805
3,30,158,300,Algoritmo Genetico Estacionario,1,False,"[29, 117, 78, 120, 144, 104, 25, 152]",73,4675.530000000001,298.3586614173229,1.6413385826771218,8,91.25,30.005807876586914
4,30,158,300,Algoritmo Memetico,1,False,"[102, 7, 85, 121, 100, 138, 152, 9, 117, 109]",93,3806.7490000000003,298.9573359580052,1.042664041994783,10,93.0,863.8708238601685
5,30,158,300,Greedy,2,False,"[9, 117, 144, 89, 152, 53, 104, 25, 21]",89,2347.9739999999997,295.81330708661415,4.186692913385855,9,98.88888888888889,0.0884404182434082
6,30,158,300,GRASP,2,False,"[104, 53, 21, 100, 121, 9, 144, 89]",78,3269.906000000001,282.9121522309711,17.087847769028883,8,97.5,4.869468450546265
7,30,158,300,Enfriamiento Simulado,2,False,"[9, 117, 144, 89, 152, 53, 21, 7, 102]",88,2518.177,275.0469422572179,24.953057742782107,9,97.77777777777779,28.93616795539856
8,30,158,300,Algoritmo Genetico Estacionario,2,False,"[9, 102, 117, 113, 89, 7, 122, 100, 135]",76,6511.499000000001,289.45274278215226,10.547257217847744,9,84.44444444444444,39.96232867240906
9,30,158,300,Algoritmo Memetico,2,False,"[41, 9, 117, 89, 152, 122, 138, 7, 92]",84,3725.0859999999993,285.8856430446195,14.114356955380515,9,93.33333333333334,698.926394701004
10,30,158,300,Greedy,3,False,"[9, 117, 144, 89, 152, 53, 104, 25, 21]",89,2347.9739999999997,295.81330708661415,4.186692913385855,9,98.88888888888889,0.08788895606994629
